StudentID,ModuleID,AcadYear,StudentScore,StudentGrade
202200360,G0003,AY2022S1,74,B
202200360,G0004,AY2022S1,77,B+
202200361,G0001,AY2022S1,76,B+
202200361,G0002,AY2022S1,81,A
202200361,G0003,AY2022S1,71,B
202200361,G0004,AY2022S1,57,D+
202200362,G0001,AY2022S1,73,B
202200362,G0002,AY2022S1,63,C
202200362,G0003,AY2022S1,64,C
202200362,G0004,AY2022S1,75,B
202200363,G0001,AY2022S1,82,A
202200363,G0002,AY2022S1,70,C+
202200363,G0003,AY2022S1,73,B
202200363,G0004,AY2022S1,87,A
202200364,G0001,AY2022S1,72,B
202200364,G0002,AY2022S1,96,A
202200364,G0003,AY2022S1,75,B
202200364,G0004,AY2022S1,52,D
202200365,G0001,AY2022S1,77,B+
202200365,G0002,AY2022S1,73,B
202200365,G0003,AY2022S1,82,A
202200365,G0004,AY2022S1,76,B+
202200366,G0001,AY2022S1,68,C+
202200366,G0002,AY2022S1,57,D+
202200366,G0003,AY2022S1,67,C+
202200366,G0004,AY2022S1,61,C
202200367,G0001,AY2022S1,64,C
202200367,G0002,AY2022S1,75,B
202200367,G0003,AY2022S1,86,A
202200367,G0004,AY2022S1,73,B
202200368,G0001,AY2022S1,58,D+
202200368,G0002,AY2022S1,74,B
202200368,G0003,AY2022S1,81,A
202200368,G0004,AY2022S1,63,C
202200369,G0001,AY2022S1,68,C+
202200369,G0002,AY2022S1,70,C+
202200369,G0003,AY2022S1,62,C
202200369,G0004,AY2022S1,76,B+
202200370,G0001,AY2022S1,68,C+
202200370,G0002,AY2022S1,74,B
202200370,G0003,AY2022S1,61,C
202200370,G0004,AY2022S1,65,C
202200371,G0001,AY2022S1,77,B+
202200371,G0002,AY2022S1,66,C+
202200371,G0003,AY2022S1,87,A
202200371,G0004,AY2022S1,66,C+
202200372,G0001,AY2022S1,72,B
202200372,G0002,AY2022S1,79,B+
202200372,G0003,AY2022S1,55,D
202200372,G0004,AY2022S1,52,D
202200373,G0001,AY2022S1,54,D
202200373,G0002,AY2022S1,82,A
202200373,G0003,AY2022S1,64,C
202200373,G0004,AY2022S1,95,A
202200374,G0001,AY2022S1,64,C
202200374,G0002,AY2022S1,71,B
202200374,G0003,AY2022S1,85,A
202200374,G0004,AY2022S1,90,A
202200375,G0001,AY2022S1,90,A
202200375,G0002,AY2022S1,82,A
202200375,G0003,AY2022S1,80,A
202200375,G0004,AY2022S1,75,B
202200376,G0001,AY2022S1,77,B+
202200376,G0002,AY2022S1,64,C
202200376,G0003,AY2022S1,61,C
202200376,G0004,AY2022S1,69,C+
202200377,G0001,AY2022S1,68,C+
202200377,G0002,AY2022S1,65,C
202200377,G0003,AY2022S1,76,B+
202200377,G0004,AY2022S1,79,B+
202200378,G0001,AY2022S1,70,C+
202200378,G0002,AY2022S1,84,A
202200378,G0003,AY2022S1,58,D+
202200378,G0004,AY2022S1,68,C+
202200379,G0001,AY2022S1,62,C
202200379,G0002,AY2022S1,51,D
202200379,G0003,AY2022S1,69,C+
202200379,G0004,AY2022S1,68,C+
202200380,G0001,AY2022S1,85,A
202200380,G0002,AY2022S1,76,B+
202200380,G0003,AY2022S1,59,D+
202200380,G0004,AY2022S1,88,A
202200381,G0001,AY2022S1,82,A
202200381,G0002,AY2022S1,75,B
202200381,G0003,AY2022S1,67,C+
202200381,G0004,AY2022S1,60,D+
202200382,G0001,AY2022S1,66,C+
202200382,G0002,AY2022S1,80,A
202200382,G0003,AY2022S1,88,A
202200382,G0004,AY2022S1,85,A
202200383,G0001,AY2022S1,65,C
202200383,G0002,AY2022S1,58,D+
202200383,G0003,AY2022S1,71,B
202200383,G0004,AY2022S1,52,D
202200384,G0001,AY2022S1,73,B
202200384,G0002,AY2022S1,68,C+
202200384,G0003,AY2022S1,65,C
202200384,G0004,AY2022S1,54,D
202200385,G0001,AY2022S1,75,B
202200385,G0002,AY2022S1,64,C
202200385,G0003,AY2022S1,58,D+
202200385,G0004,AY2022S1,41,F
202200386,G0001,AY2022S1,69,C+
202200386,G0002,AY2022S1,87,A
202200386,G0003,AY2022S1,86,A
202200386,G0004,AY2022S1,65,C
202200387,G0001,AY2022S1,63,C
202200387,G0002,AY2022S1,74,B
202200387,G0003,AY2022S1,60,D+
202200387,G0004,AY2022S1,73,B
202200388,G0001,AY2022S1,77,B+
202200388,G0002,AY2022S1,82,A
202200388,G0003,AY2022S1,68,C+
202200388,G0004,AY2022S1,67,C+
202200389,G0001,AY2022S1,61,C
202200389,G0002,AY2022S1,61,C
202200389,G0003,AY2022S1,67,C+
202200389,G0004,AY2022S1,73,B
202200390,G0001,AY2022S1,79,B+
202200390,G0002,AY2022S1,61,C
202200390,G0003,AY2022S1,84,A
202200390,G0004,AY2022S1,67,C+
202200391,G0001,AY2022S1,69,C+
202200391,G0002,AY2022S1,62,C
202200391,G0003,AY2022S1,45,F
202200391,G0004,AY2022S1,78,B+
202200392,G0001,AY2022S1,77,B+
202200392,G0002,AY2022S1,67,C+
202200392,G0003,AY2022S1,70,C+
202200392,G0004,AY2022S1,75,B
202200393,G0001,AY2022S1,54,D
202200393,G0002,AY2022S1,64,C
202200393,G0003,AY2022S1,77,B+
202200393,G0004,AY2022S1,57,D+
202200394,G0001,AY2022S1,72,B
202200394,G0002,AY2022S1,56,D+
202200394,G0003,AY2022S1,74,B
202200394,G0004,AY2022S1,69,C+
202200395,G0001,AY2022S1,53,D
202200395,G0002,AY2022S1,81,A
202200395,G0003,AY2022S1,62,C
202200395,G0004,AY2022S1,61,C
202200396,G0001,AY2022S1,72,B
202200396,G0002,AY2022S1,81,A
202200396,G0003,AY2022S1,59,D+
202200396,G0004,AY2022S1,70,C+
202200397,G0001,AY2022S1,74,B
202200397,G0002,AY2022S1,76,B+
202200397,G0003,AY2022S1,71,B
202200397,G0004,AY2022S1,66,C+
202200398,G0001,AY2022S1,61,C
202200398,G0002,AY2022S1,70,C+
202200398,G0003,AY2022S1,59,D+
202200398,G0004,AY2022S1,40,F
202200399,G0001,AY2022S1,74,B
202200399,G0002,AY2022S1,79,B+
202200399,G0003,AY2022S1,46,F
202200399,G0004,AY2022S1,59,D+
202200400,G0001,AY2022S1,76,B+
202200400,G0002,AY2022S1,90,A
202200400,G0003,AY2022S1,70,C+
202200400,G0004,AY2022S1,62,C
202200401,G0001,AY2022S1,68,C+
202200401,G0002,AY2022S1,83,A
202200401,G0003,AY2022S1,63,C
202200401,G0004,AY2022S1,62,C
202200402,G0001,AY2022S1,65,C
202200402,G0002,AY2022S1,60,D+
202200402,G0003,AY2022S1,71,B
202200402,G0004,AY2022S1,86,A
202200403,G0001,AY2022S1,73,B
202200403,G0002,AY2022S1,67,C+
202200403,G0003,AY2022S1,67,C+
202200403,G0004,AY2022S1,54,D
202200404,G0001,AY2022S1,78,B+
202200404,G0002,AY2022S1,69,C+
202200404,G0003,AY2022S1,68,C+
202200404,G0004,AY2022S1,100,A
202200405,G0001,AY2022S1,72,B
202200405,G0002,AY2022S1,62,C
202200405,G0003,AY2022S1,65,C
202200405,G0004,AY2022S1,81,A
202200406,G0001,AY2022S1,71,B
202200406,G0002,AY2022S1,55,D
202200406,G0003,AY2022S1,79,B+
202200406,G0004,AY2022S1,63,C
202200407,G0001,AY2022S1,88,A
202200407,G0002,AY2022S1,80,A
202200407,G0003,AY2022S1,65,C
202200407,G0004,AY2022S1,82,A
202200408,G0001,AY2022S1,70,C+
202200408,G0002,AY2022S1,78,B+
202200408,G0003,AY2022S1,74,B
202200408,G0004,AY2022S1,61,C
202200409,G0001,AY2022S1,63,C
202200409,G0002,AY2022S1,80,A
202200409,G0003,AY2022S1,66,C+
202200409,G0004,AY2022S1,65,C
202200410,G0001,AY2022S1,60,D+
202200410,G0002,AY2022S1,74,B
202200410,G0003,AY2022S1,90,A
202200410,G0004,AY2022S1,59,D+
202200411,G0001,AY2022S1,70,C+
202200411,G0002,AY2022S1,84,A
202200411,G0003,AY2022S1,69,C+
202200411,G0004,AY2022S1,74,B
202200412,G0001,AY2022S1,59,D+
202200412,G0002,AY2022S1,74,B
202200412,G0003,AY2022S1,68,C+
202200412,G0004,AY2022S1,79,B+
202200413,G0001,AY2022S1,81,A
202200413,G0002,AY2022S1,95,A
202200413,G0003,AY2022S1,75,B
202200413,G0004,AY2022S1,73,B
202200414,G0001,AY2022S1,71,B
202200414,G0002,AY2022S1,66,C+
202200414,G0003,AY2022S1,73,B
202200414,G0004,AY2022S1,67,C+
202200415,G0001,AY2022S1,71,B
202200415,G0002,AY2022S1,83,A
202200415,G0003,AY2022S1,59,D+
202200415,G0004,AY2022S1,81,A
202200416,G0001,AY2022S1,83,A
202200416,G0002,AY2022S1,68,C+
202200416,G0003,AY2022S1,48,F
202200416,G0004,AY2022S1,63,C
202200417,G0001,AY2022S1,82,A
202200417,G0002,AY2022S1,69,C+
202200417,G0003,AY2022S1,60,D+
202200417,G0004,AY2022S1,64,C
202200418,G0001,AY2022S1,78,B+
202200418,G0002,AY2022S1,75,B
202200418,G0003,AY2022S1,67,C+
202200418,G0004,AY2022S1,66,C+
202200419,G0001,AY2022S1,66,C+
202200419,G0002,AY2022S1,60,D+
202200419,G0003,AY2022S1,86,A
202200419,G0004,AY2022S1,66,C+
202200420,G0001,AY2022S1,82,A
202200420,G0002,AY2022S1,85,A
202200420,G0003,AY2022S1,79,B+
202200420,G0004,AY2022S1,65,C
202200421,G0001,AY2022S1,74,B
202200421,G0002,AY2022S1,69,C+
202200421,G0003,AY2022S1,60,D+
202200421,G0004,AY2022S1,73,B
202200422,G0001,AY2022S1,58,D+
202200422,G0002,AY2022S1,81,A
202200422,G0003,AY2022S1,65,C
202200422,G0004,AY2022S1,72,B
202200423,G0001,AY2022S1,72,B
202200423,G0002,AY2022S1,67,C+
202200423,G0003,AY2022S1,75,B
202200423,G0004,AY2022S1,65,C
202200424,G0001,AY2022S1,78,B+
202200424,G0002,AY2022S1,56,D+
202200424,G0003,AY2022S1,71,B
202200424,G0004,AY2022S1,89,A
202200425,G0001,AY2022S1,59,D+
202200425,G0002,AY2022S1,63,C
202200425,G0003,AY2022S1,75,B
202200425,G0004,AY2022S1,71,B
202200426,G0001,AY2022S1,73,B
202200426,G0002,AY2022S1,74,B
202200426,G0003,AY2022S1,76,B+
202200426,G0004,AY2022S1,81,A
202200427,G0001,AY2022S1,74,B
202200427,G0002,AY2022S1,67,C+
202200427,G0003,AY2022S1,76,B+
202200427,G0004,AY2022S1,88,A
202200428,G0001,AY2022S1,68,C+
202200428,G0002,AY2022S1,60,D+
202200428,G0003,AY2022S1,81,A
202200428,G0004,AY2022S1,68,C+
202200429,G0001,AY2022S1,48,F
202200429,G0002,AY2022S1,78,B+
202200429,G0003,AY2022S1,64,C
202200429,G0004,AY2022S1,69,C+
202200430,G0001,AY2022S1,73,B
202200430,G0002,AY2022S1,71,B
202200430,G0003,AY2022S1,77,B+
202200430,G0004,AY2022S1,65,C
202200431,G0001,AY2022S1,75,B
202200431,G0002,AY2022S1,67,C+
202200431,G0003,AY2022S1,77,B+
202200431,G0004,AY2022S1,76,B+
202200432,G0001,AY2022S1,60,D+
202200432,G0002,AY2022S1,80,A
202200432,G0003,AY2022S1,64,C
202200432,G0004,AY2022S1,78,B+
202200433,G0001,AY2022S1,73,B
202200433,G0002,AY2022S1,88,A
202200433,G0003,AY2022S1,67,C+
202200433,G0004,AY2022S1,66,C+
202200434,G0001,AY2022S1,69,C+
202200434,G0002,AY2022S1,66,C+
202200434,G0003,AY2022S1,77,B+
202200434,G0004,AY2022S1,53,D
202200435,G0001,AY2022S1,59,D+
202200435,G0002,AY2022S1,59,D+
202200435,G0003,AY2022S1,79,B+
202200435,G0004,AY2022S1,87,A
202200436,G0001,AY2022S1,68,C+
202200436,G0002,AY2022S1,68,C+
202200436,G0003,AY2022S1,70,C+
202200436,G0004,AY2022S1,81,A
202200437,G0001,AY2022S1,60,D+
202200437,G0002,AY2022S1,72,B
202200437,G0003,AY2022S1,79,B+
202200437,G0004,AY2022S1,75,B
202200438,G0001,AY2022S1,71,B
202200438,G0002,AY2022S1,80,A
202200438,G0003,AY2022S1,42,F
202200438,G0004,AY2022S1,76,B+
202200439,G0001,AY2022S1,63,C
202200439,G0002,AY2022S1,51,D
202200439,G0003,AY2022S1,75,B
202200439,G0004,AY2022S1,83,A
202200440,G0001,AY2022S1,68,C+
202200440,G0002,AY2022S1,79,B+
202200440,G0003,AY2022S1,86,A
202200440,G0004,AY2022S1,83,A
202200441,G0001,AY2022S1,86,A
202200441,G0002,AY2022S1,77,B+
202200441,G0003,AY2022S1,70,C+
202200441,G0004,AY2022S1,53,D
202200442,G0001,AY2022S1,67,C+
202200442,G0002,AY2022S1,61,C
202200442,G0003,AY2022S1,91,A
202200442,G0004,AY2022S1,68,C+
202200443,G0001,AY2022S1,71,B
202200443,G0002,AY2022S1,75,B
202200443,G0003,AY2022S1,70,C+
202200443,G0004,AY2022S1,86,A
202200444,G0001,AY2022S1,63,C
202200444,G0002,AY2022S1,71,B
202200444,G0003,AY2022S1,62,C
202200444,G0004,AY2022S1,56,D+
202200445,G0001,AY2022S1,63,C
202200445,G0002,AY2022S1,69,C+
202200445,G0003,AY2022S1,65,C
202200445,G0004,AY2022S1,63,C
202200446,G0001,AY2022S1,55,D
202200446,G0002,AY2022S1,69,C+
202200446,G0003,AY2022S1,54,D
202200446,G0004,AY2022S1,77,B+
202200447,G0001,AY2022S1,70,C+
202200447,G0002,AY2022S1,55,D
202200447,G0003,AY2022S1,66,C+
202200447,G0004,AY2022S1,62,C
202200448,G0001,AY2022S1,73,B
202200448,G0002,AY2022S1,83,A
202200448,G0003,AY2022S1,51,D
202200448,G0004,AY2022S1,71,B
202200449,G0001,AY2022S1,68,C+
202200449,G0002,AY2022S1,76,B+
202200449,G0003,AY2022S1,72,B
202200449,G0004,AY2022S1,62,C
202200450,G0001,AY2022S1,66,C+
202200450,G0002,AY2022S1,62,C
202200450,G0003,AY2022S1,80,A
202200450,G0004,AY2022S1,70,C+
202200451,G0001,AY2022S1,89,A
202200451,G0002,AY2022S1,69,C+
202200451,G0003,AY2022S1,62,C
202200451,G0004,AY2022S1,54,D
202200452,G0001,AY2022S1,51,D
202200452,G0002,AY2022S1,54,D
202200452,G0003,AY2022S1,72,B
202200452,G0004,AY2022S1,75,B
202200453,G0001,AY2022S1,54,D
202200453,G0002,AY2022S1,78,B+
202200453,G0003,AY2022S1,65,C
202200453,G0004,AY2022S1,71,B
202200454,G0001,AY2022S1,86,A
202200454,G0002,AY2022S1,78,B+
202200454,G0003,AY2022S1,67,C+
202200454,G0004,AY2022S1,61,C
202200455,G0001,AY2022S1,48,F
202200455,G0002,AY2022S1,62,C
202200455,G0003,AY2022S1,67,C+
202200455,G0004,AY2022S1,60,D+
202200456,G0001,AY2022S1,68,C+
202200456,G0002,AY2022S1,70,C+
202200456,G0003,AY2022S1,67,C+
202200456,G0004,AY2022S1,63,C
202200457,G0001,AY2022S1,71,B
202200457,G0002,AY2022S1,74,B
202200457,G0003,AY2022S1,59,D+
202200457,G0004,AY2022S1,84,A
202200458,G0001,AY2022S1,69,C+
202200458,G0002,AY2022S1,70,C+
202200458,G0003,AY2022S1,77,B+
202200458,G0004,AY2022S1,72,B
202200459,G0001,AY2022S1,79,B+
202200459,G0002,AY2022S1,72,B
202200459,G0003,AY2022S1,63,C
202200459,G0004,AY2022S1,73,B
202200460,G0001,AY2022S1,58,D+
202200460,G0002,AY2022S1,71,B
202200460,G0003,AY2022S1,69,C+
202200460,G0004,AY2022S1,67,C+
202200461,G0001,AY2022S1,68,C+
202200461,G0002,AY2022S1,51,D
202200461,G0003,AY2022S1,64,C
202200461,G0004,AY2022S1,70,C+
202200462,G0001,AY2022S1,71,B
202200462,G0002,AY2022S1,59,D+
202200462,G0003,AY2022S1,82,A
202200462,G0004,AY2022S1,61,C
202200463,G0001,AY2022S1,79,B+
202200463,G0002,AY2022S1,74,B
202200463,G0003,AY2022S1,63,C
202200463,G0004,AY2022S1,87,A
202200464,G0001,AY2022S1,58,D+
202200464,G0002,AY2022S1,79,B+
202200464,G0003,AY2022S1,80,A
202200464,G0004,AY2022S1,63,C
202200465,G0001,AY2022S1,83,A
202200465,G0002,AY2022S1,67,C+
202200465,G0003,AY2022S1,72,B
202200465,G0004,AY2022S1,72,B
202200466,G0001,AY2022S1,68,C+
202200466,G0002,AY2022S1,78,B+
202200466,G0003,AY2022S1,77,B+
202200466,G0004,AY2022S1,52,D
202200467,G0001,AY2022S1,83,A
202200467,G0002,AY2022S1,53,D
202200467,G0003,AY2022S1,80,A
202200467,G0004,AY2022S1,81,A
202200468,G0001,AY2022S1,59,D+
202200468,G0002,AY2022S1,65,C
202200468,G0003,AY2022S1,58,D+
202200468,G0004,AY2022S1,67,C+
202200469,G0001,AY2022S1,66,C+
202200469,G0002,AY2022S1,77,B+
202200469,G0003,AY2022S1,83,A
202200469,G0004,AY2022S1,83,A
202200470,G0001,AY2022S1,64,C
202200470,G0002,AY2022S1,67,C+
202200470,G0003,AY2022S1,53,D
202200470,G0004,AY2022S1,61,C
202200471,G0001,AY2022S1,79,B+
202200471,G0002,AY2022S1,86,A
202200471,G0003,AY2022S1,57,D+
202200471,G0004,AY2022S1,64,C
202200472,G0001,AY2022S1,69,C+
202200472,G0002,AY2022S1,72,B
202200472,G0003,AY2022S1,61,C
202200472,G0004,AY2022S1,74,B
202200473,G0001,AY2022S1,65,C
202200473,G0002,AY2022S1,69,C+
202200473,G0003,AY2022S1,75,B
202200473,G0004,AY2022S1,70,C+
202200474,G0001,AY2022S1,65,C
202200474,G0002,AY2022S1,68,C+
202200474,G0003,AY2022S1,69,C+
202200474,G0004,AY2022S1,66,C+
202200475,G0001,AY2022S1,67,C+
202200475,G0002,AY2022S1,85,A
202200475,G0003,AY2022S1,75,B
202200475,G0004,AY2022S1,67,C+
202200476,G0001,AY2022S1,76,B+
202200476,G0002,AY2022S1,66,C+
202200476,G0003,AY2022S1,81,A
202200476,G0004,AY2022S1,73,B
202200477,G0001,AY2022S1,68,C+
202200477,G0002,AY2022S1,74,B
202200477,G0003,AY2022S1,54,D
202200477,G0004,AY2022S1,58,D+
202200478,G0001,AY2022S1,58,D+
202200478,G0002,AY2022S1,71,B
202200478,G0003,AY2022S1,87,A
202200478,G0004,AY2022S1,92,A
202200479,G0001,AY2022S1,76,B+
202200479,G0002,AY2022S1,75,B
202200479,G0003,AY2022S1,51,D
202200479,G0004,AY2022S1,64,C
202200480,G0001,AY2022S1,62,C
202200480,G0002,AY2022S1,63,C
202200480,G0003,AY2022S1,68,C+
202200480,G0004,AY2022S1,65,C
202200481,G0001,AY2022S1,50,F
202200481,G0002,AY2022S1,77,B+
202200481,G0003,AY2022S1,59,D+
202200481,G0004,AY2022S1,72,B
202200482,G0001,AY2022S1,90,A
202200482,G0002,AY2022S1,60,D+
202200482,G0003,AY2022S1,44,F
202200482,G0004,AY2022S1,67,C+
202200483,G0001,AY2022S1,81,A
202200483,G0002,AY2022S1,89,A
202200483,G0003,AY2022S1,57,D+
202200483,G0004,AY2022S1,74,B
202200484,G0001,AY2022S1,65,C
202200484,G0002,AY2022S1,68,C+
202200484,G0003,AY2022S1,96,A
202200484,G0004,AY2022S1,54,D
202200485,G0001,AY2022S1,72,B
202200485,G0002,AY2022S1,74,B
202200485,G0003,AY2022S1,80,A
202200485,G0004,AY2022S1,70,C+
202200486,G0001,AY2022S1,73,B
202200486,G0002,AY2022S1,66,C+
202200486,G0003,AY2022S1,72,B
202200486,G0004,AY2022S1,66,C+
202200487,G0001,AY2022S1,76,B+
202200487,G0002,AY2022S1,66,C+
202200487,G0003,AY2022S1,73,B
202200487,G0004,AY2022S1,69,C+
202200488,G0001,AY2022S1,81,A
202200488,G0002,AY2022S1,69,C+
202200488,G0003,AY2022S1,52,D
202200488,G0004,AY2022S1,82,A
202200489,G0001,AY2022S1,60,D+
202200489,G0002,AY2022S1,63,C
202200489,G0003,AY2022S1,64,C
202200489,G0004,AY2022S1,83,A
202200490,G0001,AY2022S1,48,F
202200490,G0002,AY2022S1,100,A
202200490,G0003,AY2022S1,80,A
202200490,G0004,AY2022S1,72,B
202200491,G0001,AY2022S1,69,C+
202200491,G0002,AY2022S1,72,B
202200491,G0003,AY2022S1,75,B
202200491,G0004,AY2022S1,76,B+
202200492,G0001,AY2022S1,75,B
202200492,G0002,AY2022S1,70,C+
202200492,G0003,AY2022S1,68,C+
202200492,G0004,AY2022S1,68,C+
202200493,G0001,AY2022S1,68,C+
202200493,G0002,AY2022S1,81,A
202200493,G0003,AY2022S1,75,B
202200493,G0004,AY2022S1,40,F
202200494,G0001,AY2022S1,76,B+
202200494,G0002,AY2022S1,71,B
202200494,G0003,AY2022S1,69,C+
202200494,G0004,AY2022S1,66,C+
202200495,G0001,AY2022S1,81,A
202200495,G0002,AY2022S1,79,B+
202200495,G0003,AY2022S1,62,C
202200495,G0004,AY2022S1,74,B
202200496,G0001,AY2022S1,60,D+
202200496,G0002,AY2022S1,56,D+
202200496,G0003,AY2022S1,63,C
202200496,G0004,AY2022S1,78,B+
202200497,G0001,AY2022S1,79,B+
202200497,G0002,AY2022S1,75,B
202200497,G0003,AY2022S1,77,B+
202200497,G0004,AY2022S1,75,B
202200498,G0001,AY2022S1,63,C
202200498,G0002,AY2022S1,74,B
202200498,G0003,AY2022S1,78,B+
202200498,G0004,AY2022S1,77,B+
202200499,G0001,AY2022S1,81,A
202200499,G0002,AY2022S1,77,B+
202200499,G0003,AY2022S1,73,B
202200499,G0004,AY2022S1,80,A
202200500,G0001,AY2022S1,69,C+
202200500,G0002,AY2022S1,61,C
202200500,G0003,AY2022S1,68,C+
202200500,G0004,AY2022S1,62,C
202200501,G0001,AY2022S1,63,C
202200501,G0002,AY2022S1,68,C+
202200501,G0003,AY2022S1,62,C
202200501,G0004,AY2022S1,66,C+
202200502,G0001,AY2022S1,51,D
202200502,G0002,AY2022S1,72,B
202200502,G0003,AY2022S1,70,C+
202200502,G0004,AY2022S1,61,C
202200503,G0001,AY2022S1,76,B+
202200503,G0002,AY2022S1,79,B+
202200503,G0003,AY2022S1,53,D
202200503,G0004,AY2022S1,62,C
202200504,G0001,AY2022S1,62,C
202200504,G0002,AY2022S1,60,D+
202200504,G0003,AY2022S1,78,B+
202200504,G0004,AY2022S1,68,C+
202200505,G0001,AY2022S1,67,C+
202200505,G0002,AY2022S1,49,F
202200505,G0003,AY2022S1,76,B+
202200505,G0004,AY2022S1,57,D+
202200506,G0001,AY2022S1,70,C+
202200506,G0002,AY2022S1,72,B
202200506,G0003,AY2022S1,83,A
202200506,G0004,AY2022S1,56,D+
202200507,G0001,AY2022S1,39,F
202200507,G0002,AY2022S1,71,B
202200507,G0003,AY2022S1,88,A
202200507,G0004,AY2022S1,82,A
202200508,G0001,AY2022S1,72,B
202200508,G0002,AY2022S1,65,C
202200508,G0003,AY2022S1,78,B+
202200508,G0004,AY2022S1,60,D+
202200509,G0001,AY2022S1,74,B
202200509,G0002,AY2022S1,75,B
202200509,G0003,AY2022S1,80,A
202200509,G0004,AY2022S1,97,A
202200510,G0001,AY2022S1,73,B
202200510,G0002,AY2022S1,64,C
202200510,G0003,AY2022S1,69,C+
202200510,G0004,AY2022S1,52,D
202200511,G0001,AY2022S1,63,C
202200511,G0002,AY2022S1,65,C
202200511,G0003,AY2022S1,64,C
202200511,G0004,AY2022S1,71,B
202200512,G0001,AY2022S1,61,C
202200512,G0002,AY2022S1,81,A
202200512,G0003,AY2022S1,70,C+
202200512,G0004,AY2022S1,69,C+
202200513,G0001,AY2022S1,66,C+
202200513,G0002,AY2022S1,71,B
202200513,G0003,AY2022S1,78,B+
202200513,G0004,AY2022S1,61,C
202200514,G0001,AY2022S1,63,C
202200514,G0002,AY2022S1,66,C+
202200514,G0003,AY2022S1,56,D+
202200514,G0004,AY2022S1,61,C
202200515,G0001,AY2022S1,65,C
202200515,G0002,AY2022S1,78,B+
202200515,G0003,AY2022S1,72,B
202200515,G0004,AY2022S1,71,B
202200516,G0001,AY2022S1,78,B+
202200516,G0002,AY2022S1,68,C+
202200516,G0003,AY2022S1,73,B
202200516,G0004,AY2022S1,68,C+
202200517,G0001,AY2022S1,72,B
202200517,G0002,AY2022S1,64,C
202200517,G0003,AY2022S1,45,F
202200517,G0004,AY2022S1,68,C+
202200518,G0001,AY2022S1,84,A
202200518,G0002,AY2022S1,79,B+
202200518,G0003,AY2022S1,79,B+
202200518,G0004,AY2022S1,82,A
202200519,G0001,AY2022S1,70,C+
202200519,G0002,AY2022S1,71,B
202200519,G0003,AY2022S1,63,C
202200519,G0004,AY2022S1,66,C+
202200520,G0001,AY2022S1,76,B+
202200520,G0002,AY2022S1,82,A
202200520,G0003,AY2022S1,68,C+
202200520,G0004,AY2022S1,65,C
202200521,G0001,AY2022S1,70,C+
202200521,G0002,AY2022S1,76,B+
202200521,G0003,AY2022S1,55,D
202200521,G0004,AY2022S1,47,F
202200522,G0001,AY2022S1,64,C
202200522,G0002,AY2022S1,57,D+
202200522,G0003,AY2022S1,64,C
202200522,G0004,AY2022S1,68,C+
202200523,G0001,AY2022S1,65,C
202200523,G0002,AY2022S1,84,A
202200523,G0003,AY2022S1,73,B
202200523,G0004,AY2022S1,73,B
202200524,G0001,AY2022S1,76,B+
202200524,G0002,AY2022S1,58,D+
202200524,G0003,AY2022S1,80,A
202200524,G0004,AY2022S1,69,C+
202200525,G0001,AY2022S1,76,B+
202200525,G0002,AY2022S1,59,D+
202200525,G0003,AY2022S1,54,D
202200525,G0004,AY2022S1,78,B+
202200526,G0001,AY2022S1,73,B
202200526,G0002,AY2022S1,60,D+
202200526,G0003,AY2022S1,61,C
202200526,G0004,AY2022S1,81,A
202200527,G0001,AY2022S1,58,D+
202200527,G0002,AY2022S1,86,A
202200527,G0003,AY2022S1,60,D+
202200527,G0004,AY2022S1,76,B+
202200528,G0001,AY2022S1,66,C+
202200528,G0002,AY2022S1,76,B+
202200528,G0003,AY2022S1,64,C
202200528,G0004,AY2022S1,68,C+
202200529,G0001,AY2022S1,70,C+
202200529,G0002,AY2022S1,59,D+
202200529,G0003,AY2022S1,77,B+
202200529,G0004,AY2022S1,64,C
202200530,G0001,AY2022S1,67,C+
202200530,G0002,AY2022S1,60,D+
202200530,G0003,AY2022S1,44,F
202200530,G0004,AY2022S1,68,C+
202200531,G0001,AY2022S1,94,A
202200531,G0002,AY2022S1,77,B+
202200531,G0003,AY2022S1,69,C+
202200531,G0004,AY2022S1,67,C+
202200532,G0001,AY2022S1,70,C+
202200532,G0002,AY2022S1,75,B
202200532,G0003,AY2022S1,58,D+
202200532,G0004,AY2022S1,81,A
202200533,G0001,AY2022S1,77,B+
202200533,G0002,AY2022S1,77,B+
202200533,G0003,AY2022S1,74,B
202200533,G0004,AY2022S1,70,C+
202200534,G0001,AY2022S1,76,B+
202200534,G0002,AY2022S1,75,B
202200534,G0003,AY2022S1,66,C+
202200534,G0004,AY2022S1,64,C
202200535,G0001,AY2022S1,71,B
202200535,G0002,AY2022S1,85,A
202200535,G0003,AY2022S1,57,D+
202200535,G0004,AY2022S1,55,D
202200536,G0001,AY2022S1,71,B
202200536,G0002,AY2022S1,70,C+
202200536,G0003,AY2022S1,71,B
202200536,G0004,AY2022S1,72,B
202200537,G0001,AY2022S1,67,C+
202200537,G0002,AY2022S1,84,A
202200537,G0003,AY2022S1,53,D
202200537,G0004,AY2022S1,61,C
202200538,G0001,AY2022S1,68,C+
202200538,G0002,AY2022S1,53,D
202200538,G0003,AY2022S1,68,C+
202200538,G0004,AY2022S1,86,A
202200539,G0001,AY2022S1,70,C+
202200539,G0002,AY2022S1,72,B
202200539,G0003,AY2022S1,57,D+
202200539,G0004,AY2022S1,63,C
202200540,G0001,AY2022S1,66,C+
