StudentID,MatriculationYear,Gender,Race,Date_Of_Birth,DiplomaID
202300178,2023,Female,Chinese,2006-08-09,236
202300179,2023,Male,Chinese,2006-03-12,227
202300180,2023,Female,Indian,2005-07-01,225
202300181,2023,Female,Chinese,2006-07-17,229
202300182,2023,Female,Chinese,2006-10-04,235
202300183,2023,Male,Chinese,2006-02-24,220
202300184,2023,Male,Chinese,2006-07-17,213
202300185,2023,Male,Malay,2006-10-02,219
202300186,2023,Female,Chinese,2006-11-11,220
202300187,2023,Female,Chinese,2006-03-03,236
202300188,2023,Female,Chinese,2006-09-03,207
202300189,2023,Female,Chinese,2006-07-16,230
202300190,2023,Male,Chinese,2006-11-03,224
202300191,2023,Female,Chinese,2004-09-24,218
202300192,2023,Male,Malay,2006-07-28,201
202300193,2023,Male,Chinese,2006-07-07,235
202300194,2023,Female,Chinese,2006-11-17,221
202300195,2023,Male,Chinese,2006-11-11,232
202300196,2023,Female,Chinese,2006-01-27,228
202300197,2023,Female,Chinese,2006-03-13,231
202300198,2023,Female,Chinese,2006-02-07,209
202300199,2023,Female,Chinese,2005-02-04,218
202300200,2023,Male,Chinese,2006-07-23,202
202300201,2023,Female,Chinese,2006-06-15,204
202300202,2023,Female,Chinese,2006-12-17,212
202300203,2023,Female,Chinese,2006-12-25,218
202300204,2023,Female,Chinese,2006-01-17,204
202300205,2023,Male,Chinese,2006-04-29,234
202300206,2023,Male,Chinese,2006-02-13,215
202300207,2023,Male,Malay,2006-01-03,222
202300208,2023,Female,Chinese,2006-04-03,217
202300209,2023,Female,Chinese,2006-08-19,224
202300210,2023,Male,Chinese,2006-08-07,213
202300211,2023,Male,Chinese,2005-09-16,204
202300212,2023,Male,Chinese,2006-02-25,225
202300213,2023,Female,Malay,2006-06-04,206
202300214,2023,Female,Chinese,2006-09-15,213
202300215,2023,Male,Chinese,2006-01-22,203
202300216,2023,Male,Chinese,2006-03-25,239
202300217,2023,Female,Chinese,2006-09-25,213
202300218,2023,Female,Chinese,2006-12-02,235
202300219,2023,Male,Chinese,2006-11-23,210
202300220,2023,Female,Chinese,2006-03-16,207
202300221,2023,Male,Indian,2006-01-20,234
202300222,2023,Male,Chinese,2006-05-25,211
202300223,2023,Male,Chinese,2006-06-15,202
202300224,2023,Female,Chinese,2006-12-15,208
202300225,2023,Female,Chinese,2006-08-27,205
202300226,2023,Male,Chinese,2006-08-31,231
202300227,2023,Male,Chinese,2006-10-27,218
202300228,2023,Male,Chinese,2006-04-08,228
202300229,2023,Female,Chinese,2006-11-21,228
202300230,2023,Female,Malay,2006-12-13,230
202300231,2023,Male,Chinese,2006-02-16,238
202300232,2023,Male,Malay,2005-08-12,226
202300233,2023,Female,Chinese,2005-07-01,239
202300234,2023,Female,Chinese,2006-01-11,233
202300235,2023,Female,Chinese,2006-02-08,231
202300236,2023,Male,Chinese,2006-04-21,218
202300237,2023,Female,Chinese,2006-04-13,201
202300238,2023,Female,Chinese,2006-02-20,202
202300239,2023,Female,Chinese,2006-03-10,209
202300240,2023,Male,Chinese,2005-01-10,212
202300241,2023,Male,Indian,2006-06-26,203
202300242,2023,Male,Chinese,2006-12-12,238
202300243,2023,Male,Chinese,2006-09-28,216
202300244,2023,Male,Chinese,2006-12-17,213
202300245,2023,Male,Chinese,2006-06-04,238
202300246,2023,Female,Chinese,2006-08-05,211
202300247,2023,Male,Chinese,2006-01-21,208
202300248,2023,Female,Malay,2006-10-03,208
202300249,2023,Female,Chinese,2006-09-22,215
202300250,2023,Female,Malay,2006-10-19,220
202300251,2023,Male,Chinese,2005-08-20,229
202300252,2023,Male,Chinese,2006-01-14,233
202300253,2023,Female,Chinese,2004-03-30,229
202300254,2023,Female,Chinese,2006-08-03,229
202300255,2023,Female,Chinese,2006-10-10,202
202300256,2023,Female,Malay,2005-11-26,225
202300257,2023,Male,Malay,2006-11-22,202
202300258,2023,Male,Chinese,2006-05-30,237
202300259,2023,Male,Indian,2006-07-28,201
202300260,2023,Male,Indian,2006-09-16,211
202300261,2023,Male,Chinese,2006-11-29,201
202300262,2023,Male,Indian,2005-01-16,217
202300263,2023,Male,Indian,2006-09-24,201
202300264,2023,Female,Chinese,2006-03-16,218
202300265,2023,Female,Indian,2006-11-11,239
202300266,2023,Female,Chinese,2006-12-23,215
202300267,2023,Male,Chinese,2006-10-03,236
202300268,2023,Male,Chinese,2006-02-04,230
202300269,2023,Male,Chinese,2006-11-10,219
202300270,2023,Female,Chinese,2006-04-17,237
202300271,2023,Male,Chinese,2005-06-30,218
202300272,2023,Male,Chinese,2006-01-21,236
202300273,2023,Female,Chinese,2006-11-06,226
202300274,2023,Male,Indian,2006-03-14,231
202300275,2023,Female,Chinese,2006-08-26,214
202300276,2023,Female,Others,2006-01-02,241
202300277,2023,Female,Indian,2006-05-20,229
202300278,2023,Male,Chinese,2006-12-03,232
202300279,2023,Female,Chinese,2006-05-17,233
202300280,2023,Male,Indian,2006-01-29,214
202300281,2023,Male,Chinese,2006-12-01,229
202300282,2023,Male,Chinese,2006-08-19,216
202300283,2023,Female,Others,2006-12-28,238
202300284,2023,Male,Indian,2006-02-27,225
202300285,2023,Female,Chinese,2006-12-19,228
202300286,2023,Male,Chinese,2006-03-10,231
202300287,2023,Male,Chinese,2006-03-08,230
202300288,2023,Male,Malay,2006-09-10,230
202300289,2023,Male,Chinese,2006-03-09,225
202300290,2023,Female,Indian,2006-05-10,241
202300291,2023,Female,Chinese,2006-12-18,218
202300292,2023,Male,Chinese,2006-11-26,225
202300293,2023,Female,Chinese,2006-02-24,203
202300294,2023,Female,Chinese,2006-02-22,206
202300295,2023,Female,Chinese,2006-01-11,239
202300296,2023,Female,Chinese,2006-02-15,222
202300297,2023,Male,Chinese,2006-01-30,208
202300298,2023,Female,Indian,2006-10-08,219
202300299,2023,Male,Malay,2006-08-03,227
202300300,2023,Male,Chinese,2006-06-19,229
202300301,2023,Male,Chinese,2006-04-07,216
202300302,2023,Female,Chinese,2006-05-13,228
202300303,2023,Male,Chinese,2006-09-26,228
202300304,2023,Female,Chinese,2006-08-30,230
202300305,2023,Female,Chinese,2006-06-25,201
202300306,2023,Male,Chinese,2006-02-19,238
202300307,2023,Male,Chinese,2006-11-26,217
202300308,2023,Male,Chinese,2005-05-30,206
202300309,2023,Male,Indian,2006-02-20,223
202300310,2023,Male,Chinese,2005-08-01,241
202300311,2023,Male,Chinese,2006-02-21,202
202300312,2023,Female,Indian,2005-10-18,238
202300313,2023,Male,Chinese,2006-09-04,219
202300314,2023,Male,Others,2006-05-13,203
202300315,2023,Male,Chinese,2006-04-01,228
202300316,2023,Female,Indian,2006-05-10,237
202300317,2023,Male,Others,2006-12-22,211
202300318,2023,Female,Chinese,2006-05-23,231
202300319,2023,Male,Chinese,2006-07-11,232
202300320,2023,Male,Chinese,2006-06-15,231
202300321,2023,Female,Chinese,2006-11-30,225
202300322,2023,Male,Chinese,2006-10-21,223
202300323,2023,Male,Chinese,2006-07-17,236
202300324,2023,Male,Chinese,2006-09-01,203
202300325,2023,Female,Malay,2006-08-02,223
202300326,2023,Female,Chinese,2005-04-09,227
202300327,2023,Male,Chinese,2006-04-04,237
202300328,2023,Female,Chinese,2006-05-10,240
202300329,2023,Female,Indian,2006-01-21,205
202300330,2023,Female,Indian,2006-11-13,238
202300331,2023,Female,Chinese,2006-01-26,206
202300332,2023,Male,Malay,2006-09-18,213
202300333,2023,Male,Chinese,2006-10-18,212
202300334,2023,Female,Chinese,2006-07-04,203
202300335,2023,Female,Indian,2006-04-14,233
202300336,2023,Male,Chinese,2006-11-28,213
202300337,2023,Female,Malay,2006-09-11,224
202300338,2023,Male,Chinese,2006-06-27,213
202300339,2023,Female,Indian,2006-11-15,205
202300340,2023,Male,Chinese,2006-11-01,218
202300341,2023,Female,Chinese,2006-01-16,235
202300342,2023,Male,Chinese,2006-09-27,215
202300343,2023,Female,Malay,2005-02-26,217
202300344,2023,Male,Chinese,2006-06-30,239
202300345,2023,Male,Malay,2006-10-16,239
202300346,2023,Female,Chinese,2005-01-17,219
202300347,2023,Male,Malay,2006-03-25,225
202300348,2023,Male,Chinese,2005-12-13,216
202300349,2023,Male,Chinese,2006-03-21,207
202300350,2023,Male,Chinese,2006-01-12,235
202300351,2023,Male,Others,2006-09-30,232
202300352,2023,Male,Chinese,2006-03-07,209
202300353,2023,Female,Chinese,2006-04-13,233
202300354,2023,Female,Indian,2005-08-25,226
202300355,2023,Female,Chinese,2006-09-12,231
202300356,2023,Male,Indian,2006-09-30,214
202300357,2023,Male,Chinese,2006-04-19,227
202300358,2023,Male,Indian,2006-02-06,226
202300359,2023,Male,Chinese,2006-07-01,222
202300360,2023,Male,Chinese,2006-09-24,231
202300361,2023,Female,Chinese,2006-01-15,231
202300362,2023,Female,Chinese,2006-04-17,226
202300363,2023,Male,Chinese,2006-08-02,238
202300364,2023,Female,Malay,2006-07-13,208
202300365,2023,Female,Malay,2006-02-19,214
202300366,2023,Male,Chinese,2005-07-10,212
202300367,2023,Male,Chinese,2006-03-16,239
202300368,2023,Male,Malay,2004-02-17,222
202300369,2023,Male,Indian,2006-05-31,213
202300370,2023,Female,Chinese,2006-05-01,235
202300371,2023,Male,Chinese,2006-08-31,217
202300372,2023,Female,Chinese,2006-03-08,212
202300373,2023,Male,Chinese,2006-12-03,232
202300374,2023,Male,Others,2006-11-22,224
202300375,2023,Male,Chinese,2006-10-07,238
202300376,2023,Female,Indian,2006-09-03,224
202300377,2023,Male,Malay,2006-06-05,240
202300378,2023,Female,Chinese,2005-08-22,235
202300379,2023,Female,Indian,2006-07-25,218
202300380,2023,Female,Chinese,2006-11-05,208
202300381,2023,Male,Indian,2006-12-20,230
202300382,2023,Female,Chinese,2006-10-20,234
202300383,2023,Male,Chinese,2006-12-25,228
202300384,2023,Male,Chinese,2005-12-30,225
202300385,2023,Female,Indian,2006-08-11,220
202300386,2023,Male,Chinese,2006-09-20,223
202300387,2023,Female,Chinese,2006-02-27,209
202300388,2023,Female,Chinese,2006-08-22,225
202300389,2023,Female,Chinese,2006-04-29,215
202300390,2023,Male,Chinese,2006-05-27,228
202300391,2023,Female,Malay,2006-12-05,230
202300392,2023,Female,Chinese,2006-09-15,212
202300393,2023,Female,Chinese,2006-08-09,230
202300394,2023,Female,Chinese,2006-07-21,234
202300395,2023,Female,Malay,2006-12-19,206
202300396,2023,Male,Malay,2006-06-04,201
202300397,2023,Female,Chinese,2006-07-16,217
202300398,2023,Male,Others,2006-03-28,235
202300399,2023,Female,Chinese,2004-08-29,225
202300400,2023,Male,Chinese,2006-10-29,222
202300401,2023,Female,Chinese,2006-02-18,238
202300402,2023,Female,Chinese,2006-02-03,232
202300403,2023,Female,Malay,2006-11-04,216
202300404,2023,Male,Chinese,2006-07-24,221
202300405,2023,Male,Chinese,2006-04-25,213
202300406,2023,Female,Chinese,2006-01-10,209
202300407,2023,Female,Chinese,2006-06-26,225
202300408,2023,Female,Chinese,2006-08-06,214
202300409,2023,Female,Chinese,2006-09-10,230
202300410,2023,Female,Chinese,2006-12-24,223
202300411,2023,Male,Chinese,2006-11-27,233
202300412,2023,Male,Others,2006-01-07,239
202300413,2023,Female,Others,2006-08-21,234
202300414,2023,Female,Chinese,2006-06-01,217
202300415,2023,Female,Chinese,2006-05-23,231
202300416,2023,Female,Chinese,2005-12-23,209
202300417,2023,Male,Chinese,2006-06-02,213
202300418,2023,Female,Chinese,2005-12-29,205
202300419,2023,Male,Chinese,2006-02-16,239
202300420,2023,Female,Chinese,2004-06-15,237
202300421,2023,Female,Chinese,2006-02-21,227
202300422,2023,Female,Chinese,2006-08-26,227
202300423,2023,Male,Chinese,2006-03-05,229
202300424,2023,Female,Others,2006-06-15,238
202300425,2023,Female,Indian,2006-10-27,212
202300426,2023,Male,Chinese,2006-06-25,212
202300427,2023,Female,Chinese,2006-01-06,235
202300428,2023,Male,Chinese,2006-07-29,216
202300429,2023,Female,Chinese,2006-03-27,231
202300430,2023,Female,Indian,2006-04-02,206
202300431,2023,Female,Chinese,2006-07-06,229
202300432,2023,Female,Chinese,2006-10-03,214
202300433,2023,Female,Chinese,2005-04-14,233
202300434,2023,Male,Chinese,2006-04-23,223
202300435,2023,Female,Chinese,2006-05-11,238
202300436,2023,Female,Others,2006-06-07,217
202300437,2023,Female,Chinese,2006-02-14,227
202300438,2023,Male,Indian,2006-06-09,210
202300439,2023,Male,Malay,2006-06-24,234
202300440,2023,Female,Chinese,2006-07-23,221
202300441,2023,Female,Chinese,2006-11-16,219
202300442,2023,Female,Chinese,2006-06-29,239
202300443,2023,Male,Chinese,2006-11-23,201
202300444,2023,Male,Chinese,2006-11-07,225
202300445,2023,Male,Chinese,2005-11-23,233
202300446,2023,Female,Malay,2006-02-04,204
202300447,2023,Female,Indian,2006-08-17,239
202300448,2023,Male,Indian,2006-11-27,231
202300449,2023,Female,Chinese,2006-12-25,215
202300450,2023,Female,Chinese,2006-01-29,202
202300451,2023,Female,Chinese,2005-05-04,219
202300452,2023,Male,Chinese,2006-10-24,211
202300453,2023,Female,Chinese,2006-04-13,219
202300454,2023,Female,Indian,2006-10-02,204
202300455,2023,Male,Malay,2005-04-02,230
202300456,2023,Male,Chinese,2006-04-25,206
202300457,2023,Male,Chinese,2006-11-29,237
202300458,2023,Female,Chinese,2006-07-25,231
202300459,2023,Male,Chinese,2006-11-05,217
202300460,2023,Male,Chinese,2006-09-17,236
202300461,2023,Female,Chinese,2006-03-30,226
202300462,2023,Female,Chinese,2006-08-16,217
202300463,2023,Male,Chinese,2005-12-06,229
202300464,2023,Male,Chinese,2006-12-19,202
202300465,2023,Female,Chinese,2006-02-15,227
202300466,2023,Female,Chinese,2006-11-30,224
202300467,2023,Female,Chinese,2006-02-17,214
202300468,2023,Male,Malay,2005-10-23,221
202300469,2023,Female,Chinese,2006-05-01,234
202300470,2023,Male,Chinese,2006-08-04,212
202300471,2023,Male,Malay,2006-08-25,237
202300472,2023,Male,Chinese,2006-03-29,225
202300473,2023,Male,Chinese,2006-06-25,238
202300474,2023,Male,Chinese,2006-11-12,236
202300475,2023,Male,Chinese,2006-02-08,207
202300476,2023,Male,Chinese,2006-05-26,241
202300477,2023,Female,Chinese,2005-11-07,241
202300478,2023,Male,Chinese,2006-10-26,231
202300479,2023,Female,Chinese,2006-04-19,228
202300480,2023,Female,Chinese,2006-03-12,215
202300481,2023,Female,Chinese,2006-12-26,220
202300482,2023,Male,Chinese,2006-10-25,205
202300483,2023,Male,Chinese,2006-08-01,220
202300484,2023,Female,Chinese,2006-10-05,220
202300485,2023,Male,Chinese,2006-09-27,236
202300486,2023,Male,Chinese,2006-07-27,224
202300487,2023,Female,Indian,2006-08-26,201
202300488,2023,Male,Malay,2006-06-14,217
202300489,2023,Male,Chinese,2006-05-18,214
202300490,2023,Male,Chinese,2006-01-26,201
202300491,2023,Male,Malay,2006-06-07,239
202300492,2023,Male,Chinese,2006-04-20,201
202300493,2023,Female,Chinese,2006-06-17,204
202300494,2023,Male,Chinese,2006-12-28,239
202300495,2023,Male,Chinese,2006-01-07,216
202300496,2023,Male,Malay,2006-07-30,237
202300497,2023,Male,Chinese,2006-11-24,233
202300498,2023,Female,Chinese,2006-12-29,210
202300499,2023,Male,Chinese,2006-03-30,213
202300500,2023,Male,Chinese,2005-02-02,219
202300501,2023,Female,Chinese,2006-11-17,221
202300502,2023,Male,Malay,2004-11-20,241
202300503,2023,Male,Chinese,2006-02-25,223
202300504,2023,Female,Chinese,2006-06-11,209
202300505,2023,Male,Chinese,2006-03-11,237
202300506,2023,Male,Malay,2005-01-14,236
202300507,2023,Male,Indian,2006-02-17,221
202300508,2023,Female,Chinese,2006-11-03,240
202300509,2023,Male,Chinese,2006-01-10,239
202300510,2023,Male,Chinese,2006-07-07,220
202300511,2023,Female,Indian,2006-02-02,234
202300512,2023,Male,Chinese,2006-11-29,201
202300513,2023,Female,Chinese,2006-01-23,217
202300514,2023,Female,Chinese,2006-10-25,232
202300515,2023,Male,Chinese,2006-01-10,208
202300516,2023,Male,Chinese,2006-01-30,231
202300517,2023,Male,Malay,2006-10-20,201
202300518,2023,Male,Indian,2006-09-22,222
202300519,2023,Male,Chinese,2005-12-16,222
202300520,2023,Male,Malay,2006-04-16,216
202300521,2023,Female,Chinese,2005-01-15,208
202300522,2023,Female,Chinese,2006-06-15,211
202300523,2023,Male,Others,2005-11-09,210
202300524,2023,Female,Chinese,2006-06-08,204
202300525,2023,Female,Chinese,2006-04-21,239
202300526,2023,Female,Malay,2006-11-15,229
202300527,2023,Female,Chinese,2005-05-08,207
202300528,2023,Male,Indian,2005-01-26,241
202300529,2023,Male,Chinese,2006-07-13,216
202300530,2023,Male,Chinese,2006-10-14,221
202300531,2023,Male,Chinese,2006-04-22,202
202300532,2023,Male,Chinese,2006-04-15,201
202300533,2023,Male,Chinese,2006-05-18,211
202300534,2023,Female,Chinese,2006-06-12,202
202300535,2023,Female,Chinese,2006-01-20,214
202300536,2023,Male,Indian,2006-06-19,218
202300537,2023,Male,Chinese,2006-08-08,208
202300538,2023,Female,Chinese,2006-08-16,217
202300539,2023,Female,Chinese,2005-06-14,232
202300540,2023,Male,Chinese,2006-07-22,208
202300541,2023,Female,Chinese,2006-04-04,227
202300542,2023,Male,Chinese,2006-07-24,209
202300543,2023,Male,Chinese,2006-04-12,213
202300544,2023,Female,Chinese,2006-03-18,213
202300545,2023,Male,Malay,2006-07-24,209
202300546,2023,Female,Chinese,2006-12-18,233
202300547,2023,Female,Chinese,2006-09-08,216
202300548,2023,Female,Chinese,2006-01-03,212
202300549,2023,Female,Chinese,2006-06-26,233
202300550,2023,Female,Indian,2006-04-02,223
202300551,2023,Female,Chinese,2006-07-18,215
202300552,2023,Male,Chinese,2006-09-06,211
202300553,2023,Male,Chinese,2006-03-29,219
202300554,2023,Male,Chinese,2005-02-15,209
202300555,2023,Female,Chinese,2006-12-11,208
202300556,2023,Male,Chinese,2005-09-28,201
202300557,2023,Male,Chinese,2005-07-29,241
202300558,2023,Male,Chinese,2006-11-17,227
202300559,2023,Female,Chinese,2006-03-24,229
202300560,2023,Male,Malay,2006-06-07,220
202300561,2023,Male,Chinese,2006-05-10,223
202300562,2023,Female,Malay,2006-11-03,217
202300563,2023,Female,Malay,2005-05-21,240
202300564,2023,Male,Chinese,2006-07-15,233
202300565,2023,Male,Chinese,2006-12-22,220
202300566,2023,Female,Chinese,2006-07-09,218
202300567,2023,Female,Chinese,2006-01-25,212
202300568,2023,Female,Chinese,2006-11-02,225
202300569,2023,Female,Malay,2006-07-28,225
202300570,2023,Male,Malay,2006-05-27,223
202300571,2023,Male,Chinese,2006-01-14,201
202300572,2023,Male,Chinese,2006-06-21,216
202300573,2023,Female,Chinese,2006-12-05,208
202300574,2023,Male,Chinese,2006-11-24,228
202300575,2023,Male,Others,2006-04-03,201
202300576,2023,Male,Indian,2006-12-12,217
202300577,2023,Male,Chinese,2006-09-26,202
202300578,2023,Female,Chinese,2006-07-06,222
202300579,2023,Male,Chinese,2006-02-21,228
202300580,2023,Male,Chinese,2006-08-17,229
202300581,2023,Male,Chinese,2006-04-14,212
202300582,2023,Male,Indian,2006-10-03,215
202300583,2023,Male,Chinese,2006-09-10,239
202300584,2023,Female,Chinese,2006-10-26,215
202300585,2023,Male,Malay,2006-08-27,209
202300586,2023,Male,Chinese,2006-04-19,240
202300587,2023,Female,Indian,2006-08-10,233
202300588,2023,Male,Chinese,2006-12-29,218
202300589,2023,Male,Chinese,2006-12-25,223
202300590,2023,Male,Chinese,2006-09-22,231
202300591,2023,Female,Chinese,2005-10-04,231
202300592,2023,Male,Indian,2006-04-06,206
202300593,2023,Female,Chinese,2006-03-24,233
202300594,2023,Male,Chinese,2006-03-20,214
202300595,2023,Female,Chinese,2006-03-14,237
202300596,2023,Female,Chinese,2006-05-05,209
202300597,2023,Female,Chinese,2006-03-19,228
202300598,2023,Male,Indian,2006-02-20,219
202300599,2023,Female,Chinese,2006-06-22,228
202300600,2023,Female,Chinese,2006-09-30,204
202300601,2023,Male,Malay,2006-11-26,225
202300602,2023,Female,Chinese,2006-07-17,226
202300603,2023,Female,Chinese,2006-09-14,239
202300604,2023,Female,Chinese,2006-09-28,208
202300605,2023,Male,Chinese,2006-12-25,210
202300606,2023,Male,Indian,2006-09-18,231
202300607,2023,Male,Chinese,2006-01-23,240
202300608,2023,Female,Malay,2006-11-21,217
202300609,2023,Female,Indian,2005-04-20,213
202300610,2023,Male,Chinese,2006-10-07,229
202300611,2023,Female,Chinese,2005-10-01,216
202300612,2023,Male,Malay,2006-07-06,231
202300613,2023,Male,Chinese,2006-09-27,225
202300614,2023,Male,Malay,2005-07-18,236
202300615,2023,Female,Chinese,2006-04-01,239
202300616,2023,Female,Chinese,2006-06-06,201
202300617,2023,Female,Indian,2006-07-06,217
202300618,2023,Male,Chinese,2006-05-21,209
202300619,2023,Male,Chinese,2006-07-24,222
202300620,2023,Female,Chinese,2006-05-08,205
202300621,2023,Male,Chinese,2006-02-17,210
202300622,2023,Female,Chinese,2006-09-14,201
202300623,2023,Female,Chinese,2006-02-28,228
202300624,2023,Female,Chinese,2006-02-17,208
202300625,2023,Female,Chinese,2006-08-04,206
202300626,2023,Male,Chinese,2006-08-22,203
202300627,2023,Male,Chinese,2006-01-02,209
202300628,2023,Male,Chinese,2006-09-30,212
202300629,2023,Male,Chinese,2006-02-19,204
202300630,2023,Male,Chinese,2006-12-02,211
202300631,2023,Male,Chinese,2004-03-20,230
202300632,2023,Male,Chinese,2006-07-23,217
202300633,2023,Female,Chinese,2006-11-03,227
202300634,2023,Female,Chinese,2006-01-12,231
202300635,2023,Male,Malay,2005-06-30,221
202300636,2023,Male,Chinese,2006-09-04,225
202300637,2023,Female,Indian,2006-11-06,217
202300638,2023,Female,Chinese,2006-04-27,227
202300639,2023,Male,Chinese,2006-12-02,221
202300640,2023,Male,Malay,2004-06-21,226
202300641,2023,Male,Indian,2006-12-22,237
202300642,2023,Male,Chinese,2006-05-17,213
202300643,2023,Female,Chinese,2006-04-16,208
202300644,2023,Male,Chinese,2006-07-14,230
202300645,2023,Male,Chinese,2006-02-23,240
202300646,2023,Female,Malay,2006-08-30,211
202300647,2023,Male,Indian,2006-09-11,207
202300648,2023,Female,Chinese,2006-02-16,214
202300649,2023,Male,Chinese,2006-05-03,226
202300650,2023,Female,Chinese,2006-04-05,212
202300651,2023,Female,Chinese,2006-02-28,236
202300652,2023,Male,Chinese,2006-03-31,204
202300653,2023,Male,Chinese,2006-01-21,218
202300654,2023,Female,Chinese,2006-06-09,210
202300655,2023,Female,Chinese,2006-01-28,204
202300656,2023,Female,Chinese,2006-07-03,223
202300657,2023,Male,Chinese,2006-02-28,201
202300658,2023,Female,Chinese,2006-04-10,229
202300659,2023,Female,Chinese,2006-08-07,233
202300660,2023,Male,Chinese,2006-05-31,204
202300661,2023,Female,Chinese,2006-02-10,235
202300662,2023,Female,Chinese,2006-09-04,203
202300663,2023,Male,Chinese,2006-10-05,214
202300664,2023,Female,Chinese,2005-12-19,213
202300665,2023,Female,Malay,2006-06-10,229
202300666,2023,Male,Chinese,2006-04-22,233
202300667,2023,Male,Chinese,2006-03-18,203
202300668,2023,Male,Chinese,2006-03-28,232
202300669,2023,Male,Indian,2006-04-30,203
202300670,2023,Female,Indian,2006-07-08,223
202300671,2023,Female,Malay,2006-09-20,233
202300672,2023,Female,Chinese,2006-05-12,234
202300673,2023,Female,Chinese,2006-05-02,226
202300674,2023,Female,Chinese,2006-06-10,233
202300675,2023,Male,Chinese,2006-09-05,226
202300676,2023,Female,Malay,2006-01-12,201
202300677,2023,Female,Chinese,2006-05-17,216
202300678,2023,Female,Chinese,2006-08-30,224
202300679,2023,Female,Chinese,2006-01-21,219
202300680,2023,Female,Chinese,2006-03-26,239
202300681,2023,Male,Malay,2006-10-08,225
202300682,2023,Female,Malay,2006-08-21,229
202300683,2023,Male,Malay,2006-12-16,220
202300684,2023,Female,Indian,2006-08-16,208
202300685,2023,Female,Chinese,2006-06-22,204
202300686,2023,Female,Malay,2006-12-21,237
202300687,2023,Male,Chinese,2006-09-25,211
202300688,2023,Female,Chinese,2006-12-08,234
202300689,2023,Male,Chinese,2006-01-10,216
202300690,2023,Male,Chinese,2006-05-05,216
202300691,2023,Female,Chinese,2006-10-05,209
202300692,2023,Female,Chinese,2006-10-28,208
202300693,2023,Male,Malay,2006-07-23,206
202300694,2023,Female,Chinese,2006-06-26,218
202300695,2023,Female,Malay,2006-01-25,205
202300696,2023,Male,Chinese,2006-04-05,233
202300697,2023,Female,Malay,2006-12-02,238
202300698,2023,Female,Chinese,2006-12-11,232
202300699,2023,Male,Chinese,2006-05-24,212
202300700,2023,Female,Others,2006-11-24,205
202300701,2023,Male,Chinese,2006-08-02,209
202300702,2023,Male,Indian,2006-04-10,217
202300703,2023,Female,Indian,2006-11-19,223
202300704,2023,Female,Chinese,2006-02-23,210
202300705,2023,Male,Chinese,2006-05-08,237
202300706,2023,Male,Chinese,2006-04-10,209
202300707,2023,Female,Malay,2006-05-03,222
202300708,2023,Female,Malay,2006-09-25,204
202300709,2023,Male,Chinese,2006-09-11,207
202300710,2023,Female,Malay,2006-01-30,209
202300711,2023,Female,Chinese,2006-09-23,216
202300712,2023,Male,Malay,2006-02-16,208
202300713,2023,Female,Chinese,2006-12-19,229
202300714,2023,Male,Chinese,2005-03-08,207
202300715,2023,Female,Chinese,2006-01-30,239
202300716,2023,Male,Chinese,2006-10-23,201
202300717,2023,Female,Chinese,2006-09-16,236
202300718,2023,Female,Chinese,2006-12-31,226
202300719,2023,Female,Chinese,2006-01-05,237
202300720,2023,Male,Chinese,2006-12-05,204
202300721,2023,Male,Chinese,2006-03-18,214
202300722,2023,Male,Chinese,2006-12-17,237
202300723,2023,Male,Chinese,2006-07-08,213
202300724,2023,Male,Chinese,2006-01-22,229
202300725,2023,Female,Chinese,2006-07-28,208
202300726,2023,Male,Indian,2006-12-02,231
202300727,2023,Female,Indian,2006-01-28,208
202300728,2023,Male,Chinese,2006-08-11,232
202300729,2023,Male,Chinese,2006-07-08,202
202300730,2023,Female,Chinese,2006-06-13,241
202300731,2023,Female,Chinese,2006-06-23,222
202300732,2023,Female,Chinese,2006-03-21,215
202300733,2023,Male,Chinese,2005-02-26,207
202300734,2023,Female,Chinese,2006-09-26,223
202300735,2023,Female,Chinese,2006-02-17,205
202300736,2023,Male,Chinese,2006-03-12,235
202300737,2023,Male,Indian,2006-08-16,225
202300738,2023,Female,Chinese,2006-05-31,219
202300739,2023,Female,Chinese,2006-02-02,204
202300740,2023,Female,Indian,2006-10-11,206
202300741,2023,Female,Chinese,2006-05-24,224
202300742,2023,Male,Chinese,2006-11-21,237
202300743,2023,Female,Chinese,2006-06-04,235
202300744,2023,Male,Chinese,2006-08-13,225
202300745,2023,Male,Chinese,2006-12-19,239
202300746,2023,Female,Chinese,2006-08-14,239
202300747,2023,Female,Chinese,2006-03-17,235
202300748,2023,Male,Chinese,2006-06-09,220
202300749,2023,Male,Chinese,2006-07-10,201
202300750,2023,Male,Indian,2006-07-25,241
202300751,2023,Female,Chinese,2006-04-21,213
202300752,2023,Female,Malay,2006-10-28,236
202300753,2023,Male,Chinese,2006-03-01,240
202300754,2023,Female,Chinese,2006-07-02,213
202300755,2023,Female,Indian,2006-08-11,216
202300756,2023,Male,Chinese,2006-08-08,232
202300757,2023,Male,Chinese,2004-05-14,208
202300758,2023,Female,Malay,2006-07-13,215
202300759,2023,Female,Chinese,2006-01-04,206
202300760,2023,Male,Chinese,2006-04-02,235
202300761,2023,Male,Malay,2006-04-17,218
202300762,2023,Male,Chinese,2006-09-04,235
202300763,2023,Male,Chinese,2006-12-24,209
202300764,2023,Male,Chinese,2006-04-07,219
202300765,2023,Male,Malay,2006-08-31,229
